setTime,star,content,ckip_result,seg_result
11 個月前,5,天空下著大雨但因為疫情持續待在家中已經讓人受不了即使穿著涼鞋和裙子也要進去走走買好門票入口處就是旅客服務中心有提供輪椅給需要的人裡面的小姐姐看見我的穿著給我建議走步道就好天雨路滑階梯別走真的好貼心一路上沒人所以口罩可先拿下好好享受清新的空氣路上兩旁有許多的植物和美麗的花朵這在都市裏是看不到的大約走20分鐘會到樂水橋在此就可以看到瀑布橋上有座椅涼亭方便遊客坐著欣賞風景瀑布有三層如想往上看就要開始爬階梯我只爬到下層瀑布而已還有上層瀑布區其實階梯不算多但路面濕滑便放棄往回走非常可惜因為這是我國負離子含量超高的森林遊樂區對身心靈健康有益特別是在這時候整體而言步道相當平坦也設有涼亭供人休息即使是推著娃娃車也不怕孩子會不舒服非常適合各年齡層的人前往ㄧ遊,['天空(Nc) 大雨(Na) 疫情(Na) 持續(VL) 待在(VCL) 受不了(VK) 穿著(VC) 涼鞋(Na) 裙子(Na) 進去(VA) 走走(VA) 買好(VC) 門票(Na) 入口處(Nc) 旅客(Na) 服務(VC) 中心(Nc) 提供(VD) 輪椅(Na) 需要(VK) 裡面(Ncd) 小姐姐(Na) 看見(VE) 穿著(Na) 建議(VE) 步道(Na) 天雨(Na) 滑階梯(Na) 貼心(VH) 一路(Neu) 口罩(Na) 拿下(VC) 好好(VH) 享受(VJ) 清新(VH) 空氣(Na) 兩旁(Ncd) 許多(Neqa) 植物(Na) 美麗(VH) 花朵(Na) 都市(Nc) 20(Neu) 分鐘(Nf) 樂水橋(Nc) 看到(VE) 瀑布橋(Na) 座椅(Na) 涼亭(Na) 方便(VH) 遊客(Na) 欣賞(VJ) 風景(Na) 瀑布(Na) 開始(VL) 階梯(Na) 爬到(VCL) 瀑布(Na) 瀑布區(Nc) 階梯(Na) 路面(Nc) 濕滑(VH) 放棄(VC) 可惜(VH) 我國(Nc) 負離子(VJ) 含量(Na) 森林(Na) 遊樂區(Nc) 心靈(Na) 健康(VH) 有益(VJ) 特別(VH) 時候(Na) 整體(Na) 步道(Na) 平坦(VH) 設有(VJ) 涼亭(Na) 休息(Na) 娃娃車(Na) 孩子(Na) 舒服(VH) 適合(VH) 年齡層(Na) 前往(VCL)'],天空 大雨 疫情 持續 待在 受不了 穿著 涼鞋 裙子 進去 走走 買好 門票 入口處 旅客 服務 中心 提供 輪椅 需要 裡面 小姐姐 看見 穿著 建議 步道 天雨 滑階梯 貼心 一路 口罩 拿下 好好 享受 清新 空氣 兩旁 許多 植物 美麗 花朵 都市 20 分鐘 樂水橋 看到 瀑布橋 座椅 涼亭 方便 遊客 欣賞 風景 瀑布 開始 階梯 爬到 瀑布 瀑布區 階梯 路面 濕滑 放棄 可惜 我國 負離子 含量 森林 遊樂區 心靈 健康 有益 特別 時候 整體 步道 平坦 設有 涼亭 休息 娃娃車 孩子 舒服 適合 年齡層 前往
11 個月前,5,,,
11 個月前,5,爬到快死掉蚊子好多,['爬到(VCL) 死掉(VH) 蚊子(Na) 好多(Neqa)'],爬到 死掉 蚊子 好多
11 個月前,5,,,
11 個月前,5,茂密森林滿眼青山綠水,['茂密(VH) 森林(Na) 滿眼(Neqa) 青山綠水(Na)'],茂密 森林 滿眼 青山綠水
11 個月前,3,還不錯喔享受芬多精,['不錯(VH) 享受(VJ)'],不錯 享受
11 個月前,5,我注意到入口立牌以青蛙裝飾畫龍點睛原來此處熟悉的舊名是娃娃谷因以前蛙類眾多此起彼落的蛙聲迴盪山谷所以當地人暱稱娃娃谷這次來倒是真碰到不少娃娃國的娃娃兵很多帶著稚齡孩童走向自然山林的父母親足見這觀瀑步道近人與平易可說是不錯的森林小小學也是大人的森林遊樂區其實每次沿著信賢步道走來經過種籽學苑就想到唐鳳的父母親為孩子創辦了另類自學典範的李雅卿才能讓唐鳳成為真正的唐鳳著實很不容易所以在娃娃谷的青山綠水裡也保留了教育夢想與實踐的一席之地逛這遊樂園區可自行調整分級若從平緩的觀瀑步道來回老少咸宜也達到遊山賞水吸收芬多精若是腳力允許 想不虛此行不妨循著遊憩路線將觀瀑森林浴及賞景步道一網打盡從飛瀑溪谷走進原始森林長約3.5公里小小提醒園區沒有販賣機先備妥水壺與茶飲要不然可過隱瀑橋後 沿樓梯拾級而上有家質樸柑仔店買好所需 喝了再上還可吃個枝仔冰,['注意到(VK) 入口(Nc) 立牌(VA) 青蛙(Na) 裝飾(VC) 畫龍(VC) 點睛(VA) 熟悉(VJ) 舊名(Na) 娃娃谷(Nc) 以前(Nd) 蛙類(Na) 眾多(VH) 此起彼落(VH) 蛙聲(Na) 迴盪(VH) 山谷(Na) 當地人(Na) 暱稱(Na) 娃娃谷(Nc) 碰到(VC) 不少(Neqa) 娃娃國(Nc) 娃娃兵(Na) 很多(Neqa) 稚齡(Na) 孩童(Na) 走向(VCL) 自然(Na) 山林(Nc) 父母親(Na) 足見(Na) 觀瀑(VC) 步道(Na) 近人(Na) 平易(VH) 不錯(VH) 森林(Na) 小小學(VH) 大人(Na) 森林(Na) 遊樂區(Nc) 信賢(Na) 步道(Na) 走來(VA) 經過(VCL) 種籽(Na) 學苑(Na) 想到(VE) 唐鳳(VH) 父母親(Na) 孩子(Na) 創辦(VC) 另類(Nes) 自學(VA) 典範(Na) 成為(VG) 容易(VH) 娃娃谷(Nc) 青山綠水(Na) 保留(VC) 教育(Na) 夢想(Na) 實踐(VC) 遊樂(Nv) 園區(Nc) 調整(VC) 分級(VB) 平緩(VH) 觀瀑(VC) 步道(Na) 來回(VCL) 老少(VH) 咸宜(VH) 達到(VJ) 遊山(VA) 賞水(VC) 吸收(VC) 芬多精(Na) 腳力(Na) 允許(VE) 不虛此行(VH) 遊憩(VA) 路線(Na) 觀瀑(VC) 森林(Na) 賞景(VC) 步道(Na) 打盡(VC) 飛瀑(Na) 溪谷(Na) 走進(VA) 原始(VH) 森林(Na) 3.5(Neu) 公里(Nf) 小小(VH) 提醒(VE) 園區(Nc) 沒有(VJ) 販賣機(Na) 備妥(VC) 水壺(Na) 茶飲(Na) 隱瀑橋(Na) 後 (Ng) 樓梯(Na) 拾級(VA) 質樸(VH) 柑仔店(Nc) 買好(VC) 枝仔冰(Na)'],注意到 入口 立牌 青蛙 裝飾 畫龍 點睛 熟悉 舊名 娃娃谷 以前 蛙類 眾多 此起彼落 蛙聲 迴盪 山谷 當地人 暱稱 娃娃谷 碰到 不少 娃娃國 娃娃兵 很多 稚齡 孩童 走向 自然 山林 父母親 足見 觀瀑 步道 近人 平易 不錯 森林 小小學 大人 森林 遊樂區 信賢 步道 走來 經過 種籽 學苑 想到 唐鳳 父母親 孩子 創辦 另類 自學 典範 成為 容易 娃娃谷 青山綠水 保留 教育 夢想 實踐 遊樂 園區 調整 分級 平緩 觀瀑 步道 來回 老少 咸宜 達到 遊山 賞水 吸收 芬多精 腳力 允許 不虛此行 遊憩 路線 觀瀑 森林 賞景 步道 打盡 飛瀑 溪谷 走進 原始 森林 3.5 公里 小小 提醒 園區 沒有 販賣機 備妥 水壺 茶飲 隱瀑橋 後  樓梯 拾級 質樸 柑仔店 買好 枝仔冰
11 個月前,3,"風景優美潔淨無比
山高水青原始原貌
路平好走來回1時",['風景(Na) 優美(VH) 潔淨(VH) 無比(VH) 山高(VH) 水青(Na) 原始(VH) 原貌(Na) 路平(Na) 來回(VCL)'],風景 優美 潔淨 無比 山高 水青 原始 原貌 路平 來回
11 個月前,4,,,
11 個月前,5,,,
11 個月前,5,可以待久一點,[''],
11 個月前,5,"門票可使用kkday購買買一送一很划算
新北市民可購買優惠票記得帶證件
停車場不大車格不多難以應付出遊人潮建議早點出門

內洞森林遊樂區面積不大卻坐擁了三個大瀑布
各自擁有壯闊氣勢值得好好駐足觀賞
入口驗票後可以借輪椅
也有提供飲水機相當便民
一路順著觀瀑步道走非常平順
娃娃車輪椅都可以推上來
不過有些路段長期有水流過較溼滑
需注意安全不要走快

最先抵達的是樂水橋的大瀑布
很多人在此休息吃點心
此處木棧板空間寬敞可容留人數較多
其他兩個瀑布的觀賞區域窄小
不建議停留太久

另一條登山步道一路都是陡峭的階梯
膝蓋不好的不建議走這條
沿途有樹蔭涼亭可以休息
記得一定要帶水壺補充水分
不管是較有挑戰的或是平順老少咸宜的路線都有
很推薦大家前來一遊",['門票(Na) 使用(VC) 購買(VC) 划算(VH) 新北(VH) 市民(Na) 購買(VC) 優惠票(Na) 記得(VK) 證件(Na) 停車場(Nc) 車格(Na) 應付(VC) 出遊(VC) 人潮(Na) 建議(Na) 出門(VA) 內洞(Nc) 森林(Na) 遊樂區(Nc) 面積(Na) 坐擁(VA) 瀑布(Na) 擁有(VJ) 壯闊(VH) 氣勢(Na) 值得(VH) 駐足(VA) 觀賞(VC) 入口(VA) 輪椅(Na) 提供(VD) 飲水機(Na) 便民(VH) 步道(Na) 平順(VH) 娃娃車(Na) 輪椅(Na) 推上來(VC) 有些(Neqa) 路段(Na) 長期(Na) 水流過(Na) 溼滑(VH) 注意(VK) 安全(VH) 抵達(VCL) 樂水橋(Nc) 瀑布(Na) 很多(Neqa) 休息(VA) 點心(Nf) 木棧板(Na) 空間(Na) 寬敞(VH) 容留(VC) 人數(Na) 其他(Neqa) 瀑布(Na) 觀賞(VC) 區域(Na) 窄小(VH) 建議(VE) 停留(VA) 登山(VA) 步道(Na) 陡峭(VH) 階梯(Na) 膝蓋(Na) 建議(VE) 沿途(Nc) 樹蔭(Na) 涼亭(Na) 休息(VA) 記得(VK) 水壺(Na) 補充(VC) 水分(Na) 挑戰(Na) 平順(VH) 老少咸宜(VH) 路線(Na) 推薦(VC) 前來(VCL)'],門票 使用 購買 划算 新北 市民 購買 優惠票 記得 證件 停車場 車格 應付 出遊 人潮 建議 出門 內洞 森林 遊樂區 面積 坐擁 瀑布 擁有 壯闊 氣勢 值得 駐足 觀賞 入口 輪椅 提供 飲水機 便民 步道 平順 娃娃車 輪椅 推上來 有些 路段 長期 水流過 溼滑 注意 安全 抵達 樂水橋 瀑布 很多 休息 點心 木棧板 空間 寬敞 容留 人數 其他 瀑布 觀賞 區域 窄小 建議 停留 登山 步道 陡峭 階梯 膝蓋 建議 沿途 樹蔭 涼亭 休息 記得 水壺 補充 水分 挑戰 平順 老少咸宜 路線 推薦 前來
11 個月前,5,,,
11 個月前,5,,,
11 個月前,5,吸收負離子好景點,['吸收(VC) 負離子(Na) 景點(Na)'],吸收 負離子 景點
11 個月前,5,,,
11 個月前,5,老少咸宜輕鬆親民的步道,['老少咸宜(Na) 輕鬆(VH) 親民(VH) 步道(Na)'],老少咸宜 輕鬆 親民 步道
11 個月前,5,今天再度造訪靜下心來聆聽瀑布的旋律做伸展吸納太棒了整個人心曠神怡,['今天(Nd) 造訪(VC) 靜下心(VA) 聆聽(VC) 瀑布(Na) 旋律(Na) 伸展(VC) 吸納(VC) 心曠神怡(VH)'],今天 造訪 靜下心 聆聽 瀑布 旋律 伸展 吸納 心曠神怡
11 個月前,4,輕鬆自在的地方,['輕鬆(VH) 自在(VH) 地方(Na)'],輕鬆 自在 地方
11 個月前,4,,,
11 個月前,3,很大只走到樂水橋瀑布沒去走步道因為烏來瀑布步道區已經走得很累了建議各走一半即可否則真的挺累的,['走到(VCL) 樂水橋(Nc) 瀑布(Na) 步道(Na) 烏來(Nc) 瀑布(Na) 步道區(Nc) 建議(VE) 一半(Neqa)'],走到 樂水橋 瀑布 步道 烏來 瀑布 步道區 建議 一半
11 個月前,5,瀑布有漂亮不想辛苦爬山的也有能夠輕鬆走的觀瀑步道,['瀑布(Na) 漂亮(VH) 辛苦(VHC) 爬山(VA) 輕鬆(VH) 步道(Na)'],瀑布 漂亮 辛苦 爬山 輕鬆 步道
11 個月前,5,2022.4.20 和小學同學一行10人來此遊玩以前的叫娃娃谷以蛙鳴聲出名後改叫內洞上網買票還可享有買一送一的優惠,['2022.4.20(Neu) 小學(Nc) 同學(Na) 10(Neu) 遊玩(VA) 以前(Ng) 娃娃谷(Nc) 蛙鳴聲(Na) 出名(VH) 改叫(VC) 上網(VA) 買票(VA) 享有(VJ) 優惠(VJ)'],2022.4.20 小學 同學 10 遊玩 以前 娃娃谷 蛙鳴聲 出名 改叫 上網 買票 享有 優惠
1 年前,5,瀑布和水壩很壯觀風景很美門票便宜網路上買65元買一送一QR code進場走登山步道建議登山杖走平面道路很輕鬆即可抵達瀑布觀景台很值得來烏來玩的景點,['瀑布(Na) 水壩(Na) 壯觀(VH) 風景(Na) 門票(Na) 便宜(VH) 網路(Na) 65(Neu) 進場(VA) 登山(VA) 步道(Na) 建議(VE) 登山杖(VA) 平面(Na) 道路(Na) 輕鬆(VH) 抵達(VCL) 瀑布(Na) 觀景台(Nc) 值得(VH) 烏來(Nc) 景點(Na)'],瀑布 水壩 壯觀 風景 門票 便宜 網路 65 進場 登山 步道 建議 登山杖 平面 道路 輕鬆 抵達 瀑布 觀景台 值得 烏來 景點
1 年前,4,,,
1 年前,5,,,
1 年前,4,清幽享受負離子身心放鬆,['清幽(VH) 享受(VJ) 負離子(Na) 身心(Na) 放鬆(VHC)'],清幽 享受 負離子 身心 放鬆
1 年前,4,,,
1 年前,5,,,
1 年前,5,生態豐富沒有污染賞螢時期是熱門賞螢火蟲的地點距離短好走很適合腳程不好的人前往,['生態(Na) 豐富(VHC) 污染(VC) 時期(Na) 熱門(VH) 螢火蟲(Na) 地點(Na) 距離(Na) 適合(VH) 腳程(Na) 前往(VCL)'],生態 豐富 污染 時期 熱門 螢火蟲 地點 距離 適合 腳程 前往
1 年前,5,門票便宜水庫的水碧綠色很漂亮瀑布森林芬多精最多繞一圈大約2小時回程可到烏來老街走走逛逛,['門票(Na) 便宜(VH) 水庫(Na) 水碧(VH) 綠色(Na) 漂亮(VH) 瀑布(Na) 森林(Na) 芬多精(Na) 小時(Na) 回程(Na) 烏來(Nc) 老街(Nc) 走走(VA) 逛逛(VCL)'],門票 便宜 水庫 水碧 綠色 漂亮 瀑布 森林 芬多精 小時 回程 烏來 老街 走走 逛逛
1 年前,4,,,
1 年前,4,,,
1 年前,5,,,
1 年前,5,,,
1 年前,5,,,
1 年前,5,超讚的有機會一定要來走走滿滿的芬多精走完一趟神清氣爽,['超讚(VH) 機會(Na) 走走(VA) 滿滿(VH) 芬多精(Na) 走完(VCL) 神清氣爽(VH)'],超讚 機會 走走 滿滿 芬多精 走完 神清氣爽
1 年前,5,散步爬山步道皆非常完善無障礙空間可以直接到樂水橋看瀑布非常壯觀,['散步(VA) 爬山(VA) 步道(Na) 完善(VH) 障礙(Na) 空間(Na) 直接(VH) 樂水橋(Nc) 瀑布(Na) 壯觀(VH)'],散步 爬山 步道 完善 障礙 空間 直接 樂水橋 瀑布 壯觀
1 年前,5,春天的雨不停的下內洞的水沛然奔騰久違的負離子瀰漫在空中深深吸了一口透心涼的感覺真好,['春天(Nd) 不停(VA) 沛然(VH) 奔騰(VA) 久違(VH) 負離子(Na) 瀰漫(VH) 空中(Nc) 深深(VH) 透心(VJ) 感覺(Na)'],春天 不停 沛然 奔騰 久違 負離子 瀰漫 空中 深深 透心 感覺
1 年前,5,,,
1 年前,5,,,
1 年前,5,,,
1 年前,4,走完整的一圈需要有一點爬山的體力,['完整(VH) 需要(VK) 一點(Neqa) 爬山(VA) 體力(Na)'],完整 需要 一點 爬山 體力
1 年前,3,,,
1 年前,5,舒服的行程,['舒服(VH) 行程(Na)'],舒服 行程
1 年前,5,遊山玩水的旅遊勝地,['遊山玩水(VA) 旅遊(VA) 勝地(Na)'],遊山玩水 旅遊 勝地
1 年前,4,入口到 內洞橋 約千米 一路平坦 童車 輪椅皆可行 途中有公共 及友善廁所蟲鳴鳥叫 山明水秀 瀑布景觀 陰離子滿滿是一家人曬幸福的好地方,['入口(Nc) 平坦(VH) 童車(Na) 輪椅(Na) 途中(Nc) 友善(VH) 廁所(Nc) 蟲鳴(Na) 山明水秀(VH) 瀑布(Na) 景觀(Na) 陰離子(Na) 滿滿(VH) 一家人(Na) 幸福(VH) 地方(Na)'],入口 平坦 童車 輪椅 途中 友善 廁所 蟲鳴 山明水秀 瀑布 景觀 陰離子 滿滿 一家人 幸福 地方
1 年前,5,,,
1 年前,5,宜人的登山地點,['宜人(VH) 登山(Nv) 地點(Na)'],宜人 登山 地點
1 年前,5,,,
1 年前,5,,,
1 年前,5,"好喜歡這個地方入園費一個人80新北市市民持身分證是40
空氣好 景也美
湖水的顏色真的讓人覺得心情很放鬆 沒有調過色
瀑布有兩個可以觀景的地方 第一個很美 第二個就又更靠近了

山路不會很難爬 小心不要下雨後來就好
會想再訪的地方",['喜歡(VK) 地方(Na) 入園費(Na) 80(Neu) 北市(Nc) 市民(Na) 身分證(Na) 40\n(Neu) 空氣(Na) 湖水(Na) 顏色(Na) 覺得(VK) 心情(Na) 放鬆(VHC) 瀑布(Na) 地方(Na) 第一(Neu) 第二(Neu) 靠近(VC) 山路(Na) 小心(VK) 下雨(VA) 後來(Nd) 地方(Na)'],"喜歡 地方 入園費 80 北市 市民 身分證 40
 空氣 湖水 顏色 覺得 心情 放鬆 瀑布 地方 第一 第二 靠近 山路 小心 下雨 後來 地方"
1 年前,5,可長可短的步道值得一遊步道旁的湛藍溪水比瀑布更值得一賞,['步道(Na) 值得(VH) 步道(Na) 湛藍(VH) 溪水(Na) 瀑布(Na) 值得(VH)'],步道 值得 步道 湛藍 溪水 瀑布 值得
1 年前,5,適合花一整天放鬆的好地方,['適合(VH) 放鬆(VHC) 地方(Na)'],適合 放鬆 地方
